Date,Air_quality_Code, pm25, pm10, no2, so2
4/17/2017,9,70,19,38,1
4/18/2017,9,67,31,31, 
4/19/2017,9,71,25,30,1
4/20/2017,9,61,32,38,2
4/21/2017,9,78,44,36,1
4/22/2017,9,87,27,25,1
4/23/2017,9,58,29,21,1
4/24/2017,9,57,37,26,1
4/25/2017,9,79,45,31,2
4/26/2017,9,86,38,32,1
4/27/2017,9,74,35,28,1
4/28/2017,9,77,39,20,1
4/29/2017,9,83,45,30,1
4/30/2017,9,85,57,35,2
5/1/2017,9,102,51,17,1
5/2/2017,9,94,54,30,2
5/3/2017,9,83,50,25,1
5/4/2017,9,88,42,25,1
5/5/2017,9,84,35,20,1
5/6/2017,9,83,44,35,2
5/7/2017,9,91,47,48,3
5/8/2017,9,96,57,55,2
5/9/2017,9,105,61,59,2
5/10/2017,9,105,33,33,1
5/11/2017,9,73,30,29,1
5/12/2017,9,67,33,21,2
5/13/2017,9,77,59,53,3
5/14/2017,9,109,126,46,2
5/15/2017,9,109,61,32,1
5/16/2017,9,69,46,38,2
5/17/2017,9,81,46,33,2
5/18/2017,9,77,32,20,1
5/19/2017,9,59,30,18,1
5/20/2017,9,54,40,40,1
5/21/2017,9,58,46,62,2
5/22/2017,9,75,43,35,1
5/23/2017,9,69,33,37,1
5/24/2017,9,66,34,32,2
5/25/2017,9,66,27,33,2
5/26/2017,9,60,38,38,2
5/27/2017,9,78,35,42,2
5/28/2017,9,65,36,25,1
5/29/2017,9,65,25,18,1
5/30/2017,9,57,15,13,1
5/31/2017,9,44,25,42,2
6/1/2017,9,55,28,37,2
6/2/2017,9,65,22,27,1
6/3/2017,9,62,28,40,1
6/4/2017,9,68,41,25,1
6/5/2017,9,77,42,24,1
6/6/2017,9,70,44,22,1
6/7/2017,9,81,48,16,1
6/8/2017,9,78,47,18,1
6/9/2017,9,82,45,15,1
6/10/2017,9,70,37,21,1
6/11/2017,9,54,38,14,1
6/12/2017,9,69,30,16,1
6/13/2017,9,64,36,13,2
6/14/2017,9,63,38,13,1
6/15/2017,9,70,65,5,1
6/16/2017,9,63,42,5,1
6/17/2017,9,68,40,15,1
6/18/2017,9,77,47,26,1
6/19/2017,9,80,33,30,1
6/20/2017,9,60,38,37,1
6/21/2017,9,60,31,31,1
6/22/2017,9,63,34,25,1
6/23/2017,9,65,29,18,1
6/24/2017,9,60,25,25,1
6/25/2017,9,65,38,26,1
6/26/2017,9,75,35,27,1
6/27/2017,9,80,23,26,1
6/28/2017,9,71,21,33,1
6/29/2017,9,68,29,33,2
6/30/2017,9,85,35,21,1
7/1/2017,9,87,42,42,1
7/2/2017,9,98,43,32,1
7/3/2017,9,98,45,31,1
7/4/2017,9,95,44,27,1
7/5/2017,9,78,36,28,1
7/6/2017,9,68,34,19, 
7/7/2017,9,69,30,16, 
7/8/2017,9,75,34,25,1
7/9/2017,9,76,38,22,1
7/10/2017,9,68,33,21,1
7/11/2017,9,66,34,26,1
7/12/2017,9,74,39,34,1
7/13/2017,9,72,39,33,1
7/14/2017,9,81,40,23,1
7/15/2017,9,83,48,37,1
7/16/2017,9,88,45,31,1
7/17/2017,9,94,35,28,1
7/18/2017,9,76,40,27,1
7/19/2017,9,70,33,27,1
7/20/2017,9,64,39,33,1
7/21/2017,9,96,93,22,1
7/22/2017,9,189,63,34,1
7/23/2017,9,131,39,27,1
7/24/2017,9,74,42,19,1
7/25/2017,9,79,38,24,1
7/26/2017,9,80,49,28,1
7/27/2017,9,88,33,21,1
7/28/2017,9,55,24,16,1
7/29/2017,9,54,29,24,1
7/30/2017,9,56,38,24,2
7/31/2017,9,70,31,27,1
8/1/2017,9,71,35,30,1
8/2/2017,9,73,41,30,1
8/3/2017,9,78,31,26,1
8/4/2017,9,64,31,17,1
8/5/2017,9,70,39,28,1
8/6/2017,9,78,47,22,1
8/7/2017,9,84,39,16,1
8/8/2017,9,70,35,18,1
8/9/2017,9,68,29,20,1
8/10/2017,9,65,41,23,1
8/11/2017,9,77,39,18,1
8/12/2017,9,84,46,29,1
8/13/2017,9,91,45,28,1
8/14/2017,9,77,37,23,1
8/15/2017,9,58,39,26,1
8/16/2017,9,72,47,31,2
8/17/2017,9,83,40,27,2
8/18/2017,9,80,29,16,3
8/19/2017,9,87,34,16,1
8/20/2017,9,67,37,26,2
