Date,Temp_location_code,Temp_c
31/01/2017,4738,11.5
01/02/2017,4738,8
02/02/2017,4738,12.4
03/02/2017,4738,12.5
04/02/2017,4738,14.9
05/02/2017,4738,17.5
06/02/2017,4738,16.5
07/02/2017,4738,19.8
08/02/2017,4738,15.2
09/02/2017,4738,16.5
10/02/2017,4738,18.3
11/02/2017,4738,18
12/02/2017,4738,13.7
13/02/2017,4738,11.9
14/02/2017,4738,10
15/02/2017,4738,11
16/02/2017,4738,8.8
17/02/2017,4738,11.4
18/02/2017,4738,13.8
19/02/2017,4738,15.6
20/02/2017,4738,16.9
21/02/2017,4738,16.5
22/02/2017,4738,18.1
23/02/2017,4738,18
24/02/2017,4738,19.9
25/02/2017,4738,21.5
26/02/2017,4738,22.5
27/02/2017,4738,23.5
28/02/2017,4738,21
01/03/2017,4738,20.8
02/03/2017,4738,17.3
03/03/2017,4738,14.7
04/03/2017,4738,17.5
05/03/2017,4738,19
06/03/2017,4738,21
07/03/2017,4738,21.6
08/03/2017,4738,19.8
09/03/2017,4738,25.5
10/03/2017,4738,21.3
11/03/2017,4738,17.2
12/03/2017,4738,20.4
13/03/2017,4738,16.6
14/03/2017,4738,16.1
15/03/2017,4738,17.1
16/03/2017,4738,15.2
17/03/2017,4738,15.9
18/03/2017,4738,20.5
19/03/2017,4738,16.7
20/03/2017,4738,16.4
21/03/2017,4738,18
22/03/2017,4738,20.9
23/03/2017,4738,20.2
24/03/2017,4738,20.2
25/03/2017,4738,21.2
26/03/2017,4738,22.4
27/03/2017,4738,20.2
28/03/2017,4738,19.9
29/03/2017,4738,24.2
30/03/2017,4738,25.9
31/03/2017,4738,24
01/04/2017,4738,20.3
02/04/2017,4738,16.7
03/04/2017,4738,19.5
04/04/2017,4738,26.5
05/04/2017,4738,28.7
06/04/2017,4738,27.7
07/04/2017,4738,20.2
08/04/2017,4738,20.1
09/04/2017,4738,19.1
10/04/2017,4738,24.2
11/04/2017,4738,29.6
12/04/2017,4738,27.4
13/04/2017,4738,28.3
14/04/2017,4738,19.6
15/04/2017,4738,21.2
16/04/2017,4738,22.9
17/04/2017,4738,26.5
18/04/2017,4738,24.9
19/04/2017,4738,25.6
20/04/2017,4738,26.2
21/04/2017,4738,32.9
22/04/2017,4738,35.6
23/04/2017,4738,29.5
24/04/2017,4738,21.6
25/04/2017,4738,26.6
26/04/2017,4738,30.8
27/04/2017,4738,30.1
28/04/2017,4738,26.8
29/04/2017,4738,28.2
30/04/2017,4738,33.1
01/05/2017,4738,28.5
02/05/2017,4738,28
03/05/2017,4738,25
04/05/2017,4738,25.4
05/05/2017,4738,25.3
06/05/2017,4738,25.7
07/05/2017,4738,26.9
08/05/2017,4738,32.2
09/05/2017,4738,38.1
10/05/2017,4738,36.5
11/05/2017,4738,28.3
12/05/2017,4738,30
13/05/2017,4738,32.6
14/05/2017,4738,33.4
15/05/2017,4738,31.7
16/05/2017,4738,31
17/05/2017,4738,31.6
18/05/2017,4738,31.7
19/05/2017,4738,27.2
20/05/2017,4738,23.9
21/05/2017,4738,24.6
22/05/2017,4738,29.6
23/05/2017,4738,26.6
24/05/2017,4738,26.6
25/05/2017,4738,30
26/05/2017,4738,27.2
27/05/2017,4738,32.7
28/05/2017,4738,29.7
29/05/2017,4738,35
30/05/2017,4738,31.5
31/05/2017,4738,29.9
01/06/2017,4738,26
02/06/2017,4738,30.2
03/06/2017,4738,33.4
04/06/2017,4738,33.7
05/06/2017,4738,31.5
06/06/2017,4738,31.3
07/06/2017,4738,33.7
08/06/2017,4738,37.4
09/06/2017,4738,36.1
10/06/2017,4738,29.3
11/06/2017,4738,30.7
12/06/2017,4738,30.5
13/06/2017,4738,31.3
14/06/2017,4738,32.7
15/06/2017,4738,31.9
16/06/2017,4738,33.4
17/06/2017,4738,32.9
18/06/2017,4738,33.4
19/06/2017,4738,32.4
20/06/2017,4738,28.9
21/06/2017,4738,28.6
22/06/2017,4738,29.9
23/06/2017,4738,31.2
24/06/2017,4738,33.6
25/06/2017,4738,34.6
26/06/2017,4738,36.6
27/06/2017,4738,36.4
28/06/2017,4738,34.5
29/06/2017,4738,34
30/06/2017,4738,33.7
01/07/2017,4738,36.6
02/07/2017,4738,38.4
03/07/2017,4738,39.3
04/07/2017,4738,37.8
05/07/2017,4738,34.5
06/07/2017,4738,31.8
07/07/2017,4738,32
08/07/2017,4738,33.4
09/07/2017,4738,35.7
10/07/2017,4738,37
11/07/2017,4738,37.5
12/07/2017,4738,36.3
13/07/2017,4738,34.8
14/07/2017,4738,37.6
15/07/2017,4738,37.2
16/07/2017,4738,38.5
17/07/2017,4738,38.7
18/07/2017,4738,34.9
19/07/2017,4738,35.6
20/07/2017,4738,34.2
21/07/2017,4738,34.1
22/07/2017,4738,33.6
23/07/2017,4738,33.2
24/07/2017,4738,35.5
25/07/2017,4738,36.7
26/07/2017,4738,38.9
27/07/2017,4738,37.1
28/07/2017,4738,35.2
29/07/2017,4738,33.4
30/07/2017,4738,33.9
31/07/2017,4738,37.9
01/08/2017,4738,36.8
02/08/2017,4738,34.9
03/08/2017,4738,33.2
04/08/2017,4738,33.6
05/08/2017,4738,33.9
06/08/2017,4738,34.9
07/08/2017,4738,36.5
08/08/2017,4738,35.1
09/08/2017,4738,35.5
10/08/2017,4738,33.9
11/08/2017,4738,34.7
12/08/2017,4738,34.3
13/08/2017,4738,35.3
14/08/2017,4738,34.8
15/08/2017,4738,33.5
16/08/2017,4738,33.5
17/08/2017,4738,34.1
18/08/2017,4738,32.9
19/08/2017,4738,35.4
20/08/2017,4738,36.1
21/08/2017,4738,33.3
22/08/2017,4738,32.4
23/08/2017,4738,33.2
24/08/2017,4738,34.5
25/08/2017,4738,35.3
26/08/2017,4738,36.3
27/08/2017,4738,34.4
28/08/2017,4738,32.7
29/08/2017,4738,33.1
30/08/2017,4738,33
31/08/2017,4738,31.6
01/09/2017,4738,33.5
02/09/2017,4738,34.4
03/09/2017,4738,36.8
04/09/2017,4738,-
07/09/2017,4738,-
08/09/2017,4738,38.2
09/09/2017,4738,37.6
10/09/2017,4738,34.4
11/09/2017,4738,35.8
12/09/2017,4738,37.2
13/09/2017,4738,37.5
14/09/2017,4738,37.8
15/09/2017,4738,32.7
16/09/2017,4738,31.1
17/09/2017,4738,32
18/09/2017,4738,33.9
19/09/2017,4738,32.6
20/09/2017,4738,30.7
21/09/2017,4738,31.1
22/09/2017,4738,31.6
23/09/2017,4738,30.1
24/09/2017,4738,29.9
25/09/2017,4738,31.1
26/09/2017,4738,30.2
27/09/2017,4738,29.3
28/09/2017,4738,29.3
29/09/2017,4738,29.1
30/09/2017,4738,28.4
01/10/2017,4738,29.7
02/10/2017,4738,34.8
03/10/2017,4738,30.3
04/10/2017,4738,28.7
05/10/2017,4738,28.7
06/10/2017,4738,29.2
07/10/2017,4738,29.8
08/10/2017,4738,30.3
09/10/2017,4738,24.1
10/10/2017,4738,25.7
11/10/2017,4738,27
12/10/2017,4738,27.7
13/10/2017,4738,28.1
14/10/2017,4738,26.9
15/10/2017,4738,27
16/10/2017,4738,24.6
17/10/2017,4738,29
18/10/2017,4738,31
19/10/2017,4738,32.4
20/10/2017,4738,30.5
21/10/2017,4738,27.7
22/10/2017,4738,26.3
23/10/2017,4738,27.2
24/10/2017,4738,26.8
25/10/2017,4738,27.9
26/10/2017,4738,30.6
27/10/2017,4738,31.6
28/10/2017,4738,24.5
29/10/2017,4738,25.6
30/10/2017,4738,22.8
31/10/2017,4738,23.6
01/11/2017,4738,23.8
02/11/2017,4738,23.7
03/11/2017,4738,23.4
04/11/2017,4738,24
05/11/2017,4738,24.8
06/11/2017,4738,23.5
07/11/2017,4738,25.6
08/11/2017,4738,25.4
09/11/2017,4738,24.3
10/11/2017,4738,23
11/11/2017,4738,23.4
12/11/2017,4738,26.4
13/11/2017,4738,27.2
14/11/2017,4738,25.3
15/11/2017,4738,24.8
16/11/2017,4738,27.7
17/11/2017,4738,29.6
18/11/2017,4738,27.7
19/11/2017,4738,23.9
20/11/2017,4738,22.5
21/11/2017,4738,16.7
22/11/2017,4738,14
23/11/2017,4738,16.2
24/11/2017,4738,17.8
25/11/2017,4738,20.9
26/11/2017,4738,21.3
27/11/2017,4738,20.3
28/11/2017,4738,20.8
29/11/2017,4738,18.6
30/11/2017,4738,20.7
01/12/2017,4738,22
02/12/2017,4738,22.4
03/12/2017,4738,24.4
04/12/2017,4738,25.6
05/12/2017,4738,-
06/12/2017,4738,15.5
07/12/2017,4738,14
08/12/2017,4738,15
09/12/2017,4738,17.5
10/12/2017,4738,18.6
11/12/2017,4738,20.7
12/12/2017,4738,24
13/12/2017,4738,19.7
14/12/2017,4738,19.6
15/12/2017,4738,19.8
16/12/2017,4738,20.8
17/12/2017,4738,22.5
18/12/2017,4738,23.9
19/12/2017,4738,23.8
20/12/2017,4738,22.8
21/12/2017,4738,24.5
22/12/2017,4738,24.6
23/12/2017,4738,21.2
24/12/2017,4738,17.2
25/12/2017,4738,13.4
26/12/2017,4738,19
27/12/2017,4738,19.6
28/12/2017,4738,19
29/12/2017,4738,20.4
30/12/2017,4738,17.3
31/12/2017,4738,15.5
01/01/2018,4738,11.4
02/01/2018,4738,15.6
03/01/2018,4738,17.2
04/01/2018,4738,14.8
05/01/2018,4738,10.9
06/01/2018,4738,15.1
07/01/2018,4738,16.4
08/01/2018,4738,17.4
09/01/2018,4738,16.1
10/01/2018,4738,16.4
11/01/2018,4738,21
12/01/2018,4738,17.3
13/01/2018,4738,19.7
14/01/2018,4738,14.2
15/01/2018,4738,15.8
16/01/2018,4738,15.6
17/01/2018,4738,11.8
18/01/2018,4738,14.3
19/01/2018,4738,14.2
20/01/2018,4738,15
21/01/2018,4738,17.2
22/01/2018,4738,16.9
23/01/2018,4738,13.1
24/01/2018,4738,11.1
25/01/2018,4738,11.3
26/01/2018,4738,8.6
27/01/2018,4738,10.4
28/01/2018,4738,12.1
29/01/2018,4738,12.1
30/01/2018,4738,14.5
31/01/2018,4738,15.9
01/02/2018,4738,18.8
02/02/2018,4738,21
03/02/2018,4738,19.4
04/02/2018,4738,21.4
05/02/2018,4738,20.1
06/02/2018,4738,21.1
07/02/2018,4738,22.5
08/02/2018,4738,22.9
09/02/2018,4738,21.4
10/02/2018,4738,26.2
11/02/2018,4738,24.7
12/02/2018,4738,16.8
13/02/2018,4738,12.6
14/02/2018,4738,15.9
15/02/2018,4738,17.5
16/02/2018,4738,18.6
17/02/2018,4738,13.1
18/02/2018,4738,15.3
19/02/2018,4738,16.7
20/02/2018,4738,20
21/02/2018,4738,18.4
22/02/2018,4738,17.1
23/02/2018,4738,16.8
24/02/2018,4738,18.3
25/02/2018,4738,17.8
26/02/2018,4738,16.4
27/02/2018,4738,16.4
28/02/2018,4738,19.4
01/03/2018,4738,19.7
02/03/2018,4738,20.7
03/03/2018,4738,23.5
04/03/2018,4738,23.7
05/03/2018,4738,24.1
06/03/2018,4738,23.4
07/03/2018,4738,20.7
08/03/2018,4738,24.6
09/03/2018,4738,17.9
10/03/2018,4738,17.7
11/03/2018,4738,19.4
12/03/2018,4738,19.8
13/03/2018,4738,20
14/03/2018,4738,22
15/03/2018,4738,19.1
16/03/2018,4738,18.2
17/03/2018,4738,19.4
18/03/2018,4738,26
19/03/2018,4738,29.9
20/03/2018,4738,22.8
21/03/2018,4738,24.9
22/03/2018,4738,29.1
23/03/2018,4738,30.7
24/03/2018,4738,27.6
25/03/2018,4738,20.8
26/03/2018,4738,28.6
27/03/2018,4738,28.5
28/03/2018,4738,25.5
29/03/2018,4738,25.3
30/03/2018,4738,14.7
31/03/2018,4738,20.9
01/04/2018,4738,25.7
02/04/2018,4738,27.5
03/04/2018,4738,21.7
04/04/2018,4738,27.3
05/04/2018,4738,29.4
06/04/2018,4738,29.8
07/04/2018,4738,30.4
08/04/2018,4738,23.2
09/04/2018,4738,21.4
10/04/2018,4738,16.8
11/04/2018,4738,20.1
12/04/2018,4738,22.5
13/04/2018,4738,26.9
14/04/2018,4738,26.6
15/04/2018,4738,26.4
16/04/2018,4738,28.1
17/04/2018,4738,30.5
18/04/2018,4738,33.5
19/04/2018,4738,28.5
20/04/2018,4738,23.8
21/04/2018,4738,23.1
22/04/2018,4738,22.4
23/04/2018,4738,23.8
24/04/2018,4738,30.4
25/04/2018,4738,24.4
26/04/2018,4738,18.6
27/04/2018,4738,22.5
28/04/2018,4738,24.6
29/04/2018,4738,28
30/04/2018,4738,30.8
01/05/2018,4738,30.5
02/05/2018,4738,32.6
03/05/2018,4738,35
04/05/2018,4738,33.1
05/05/2018,4738,29
06/05/2018,4738,29.2
07/05/2018,4738,27.2
08/05/2018,4738,19.8
09/05/2018,4738,23
10/05/2018,4738,30.3
11/05/2018,4738,27.4
12/05/2018,4738,23.4
13/05/2018,4738,23.4
14/05/2018,4738,25.1
15/05/2018,4738,27.6
16/05/2018,4738,31.9
17/05/2018,4738,35.9
18/05/2018,4738,37.6
19/05/2018,4738,39
20/05/2018,4738,36.3
21/05/2018,4738,35.1
22/05/2018,4738,35.2
23/05/2018,4738,30.5
24/05/2018,4738,30.4
25/05/2018,4738,32.7
26/05/2018,4738,33.7
27/05/2018,4738,32.9
28/05/2018,4738,32.4
29/05/2018,4738,29.4
30/05/2018,4738,27.7
31/05/2018,4738,27.6
01/06/2018,4738,27.8
02/06/2018,4738,28.1
03/06/2018,4738,28.7
04/06/2018,4738,29.2
05/06/2018,4738,30.6
06/06/2018,4738,34.3
07/06/2018,4738,38.7
08/06/2018,4738,35.3
09/06/2018,4738,33.5
10/06/2018,4738,33.6
11/06/2018,4738,28.9
12/06/2018,4738,27.8
13/06/2018,4738,27.7
14/06/2018,4738,30.9
15/06/2018,4738,31.1
16/06/2018,4738,38.7
17/06/2018,4738,30.8
18/06/2018,4738,29.8
19/06/2018,4738,31
20/06/2018,4738,30.8
21/06/2018,4738,30.9
22/06/2018,4738,31.7
23/06/2018,4738,31.9
24/06/2018,4738,30.9
25/06/2018,4738,32.3
26/06/2018,4738,33.6
27/06/2018,4738,36.3
28/06/2018,4738,33.6
29/06/2018,4738,29.8
30/06/2018,4738,29.8
01/07/2018,4738,31.9
02/07/2018,4738,33.2
03/07/2018,4738,32.5
04/07/2018,4738,32.7
05/07/2018,4738,34.1
06/07/2018,4738,33.8
07/07/2018,4738,34.3
08/07/2018,4738,35.1
09/07/2018,4738,34.7
10/07/2018,4738,33.9
11/07/2018,4738,33
12/07/2018,4738,30.8
13/07/2018,4738,30.8
14/07/2018,4738,33.2
15/07/2018,4738,32.8
16/07/2018,4738,34.7
17/07/2018,4738,34
18/07/2018,4738,34
19/07/2018,4738,34
20/07/2018,4738,31.7
21/07/2018,4738,31.1
22/07/2018,4738,32.1
23/07/2018,4738,33.9
24/07/2018,4738,36
25/07/2018,4738,39.3
26/07/2018,4738,32.7
27/07/2018,4738,32.6
28/07/2018,4738,30.4
29/07/2018,4738,31.3
30/07/2018,4738,31.8
31/07/2018,4738,31.9
01/08/2018,4738,31.3
02/08/2018,4738,30.8
03/08/2018,4738,33.1
04/08/2018,4738,33.5
05/08/2018,4738,33.2
06/08/2018,4738,32.8
07/08/2018,4738,31.9
08/08/2018,4738,31.8
09/08/2018,4738,35.5
10/08/2018,4738,36.2
11/08/2018,4738,35.4
12/08/2018,4738,35.5
13/08/2018,4738,32.5
14/08/2018,4738,31.7
15/08/2018,4738,33.2
16/08/2018,4738,33.7
17/08/2018,4738,32.6
18/08/2018,4738,31.4
19/08/2018,4738,32
20/08/2018,4738,33
21/08/2018,4738,33.1
22/08/2018,4738,32.6
23/08/2018,4738,33.9
24/08/2018,4738,35
25/08/2018,4738,34.2
26/08/2018,4738,31.2
27/08/2018,4738,31.4
28/08/2018,4738,33.3
29/08/2018,4738,36.6
30/08/2018,4738,34.1
31/08/2018,4738,33.7
01/09/2018,4738,34.4
02/09/2018,4738,33.9
03/09/2018,4738,34.4
04/09/2018,4738,36.8
05/09/2018,4738,35
06/09/2018,4738,31.1
07/09/2018,4738,31.2
08/09/2018,4738,30.8
09/09/2018,4738,30.4
10/09/2018,4738,31.7
11/09/2018,4738,34
12/09/2018,4738,36.9
13/09/2018,4738,33.2
14/09/2018,4738,30.9
15/09/2018,4738,31
16/09/2018,4738,31.4
17/09/2018,4738,32.6
18/09/2018,4738,32.1
19/09/2018,4738,32.4
20/09/2018,4738,32.1
21/09/2018,4738,31.4
22/09/2018,4738,32.1
23/09/2018,4738,33.2
24/09/2018,4738,35.4
25/09/2018,4738,32.1
26/09/2018,4738,31.6
27/09/2018,4738,31.2
28/09/2018,4738,34.4
29/09/2018,4738,35.4
30/09/2018,4738,39
01/10/2018,4738,30.5
02/10/2018,4738,34.3
03/10/2018,4738,34.7
04/10/2018,4738,31.5
05/10/2018,4738,29.8
06/10/2018,4738,30.8
07/10/2018,4738,28.8
08/10/2018,4738,28.9
09/10/2018,4738,29.4
10/10/2018,4738,29.2
11/10/2018,4738,28
12/10/2018,4738,26.9
13/10/2018,4738,29.5
14/10/2018,4738,30.3
15/10/2018,4738,28.7
16/10/2018,4738,28.3
17/10/2018,4738,28.4
18/10/2018,4738,28.2
19/10/2018,4738,29.7
20/10/2018,4738,28.4
21/10/2018,4738,25.7
22/10/2018,4738,31.6
23/10/2018,4738,32.6
24/10/2018,4738,32.7
25/10/2018,4738,28.1
26/10/2018,4738,20.3
27/10/2018,4738,22.8
28/10/2018,4738,24
29/10/2018,4738,26.2
30/10/2018,4738,27.3
31/10/2018,4738,28.3
01/11/2018,4738,29
02/11/2018,4738,28.8
03/11/2018,4738,27
04/11/2018,4738,23.5
05/11/2018,4738,21.5
06/11/2018,4738,22.2
07/11/2018,4738,24.8
08/11/2018,4738,24
09/11/2018,4738,21.2
10/11/2018,4738,21.3
11/11/2018,4738,22.9
12/11/2018,4738,22.5
13/11/2018,4738,23.7
14/11/2018,4738,20.3
15/11/2018,4738,20.3
16/11/2018,4738,17.1
17/11/2018,4738,21.8
18/11/2018,4738,23.9
19/11/2018,4738,25.7
20/11/2018,4738,25.3
21/11/2018,4738,21.2
22/11/2018,4738,19.2
23/11/2018,4738,15.5
24/11/2018,4738,18.4
25/11/2018,4738,18.3
26/11/2018,4738,20.2
27/11/2018,4738,23.3
28/11/2018,4738,23.6
29/11/2018,4738,22.7
30/11/2018,4738,22
01/12/2018,4738,17.5
02/12/2018,4738,19.8
03/12/2018,4738,20.7
04/12/2018,4738,19.4
05/12/2018,4738,19.2
06/12/2018,4738,15.6
07/12/2018,4738,11.6
08/12/2018,4738,11.7
09/12/2018,4738,16.2
10/12/2018,4738,16.4
11/12/2018,4738,16
12/12/2018,4738,17.1
13/12/2018,4738,16.3
14/12/2018,4738,17.5
15/12/2018,4738,18.5
16/12/2018,4738,18.3
17/12/2018,4738,17.2
18/12/2018,4738,12.9
19/12/2018,4738,17.1
20/12/2018,4738,13.4
21/12/2018,4738,15.4
22/12/2018,4738,16.4
23/12/2018,4738,16.9
24/12/2018,4738,15.9
25/12/2018,4738,17.5
26/12/2018,4738,15.9
27/12/2018,4738,12.1
28/12/2018,4738,9.6
29/12/2018,4738,11.2
30/12/2018,4738,11.6
31/12/2018,4738,13.5
01/01/2019,4738,16.2
02/01/2019,4738,15.6
03/01/2019,4738,11.9
04/01/2019,4738,16.2
05/01/2019,4738,15.5
06/01/2019,4738,11.5
07/01/2019,4738,10
08/01/2019,4738,11.7
09/01/2019,4738,10.7
10/01/2019,4738,13.2
11/01/2019,4738,14.1
12/01/2019,4738,16.1
13/01/2019,4738,14.1
14/01/2019,4738,10.2
15/01/2019,4738,13.8
16/01/2019,4738,12
17/01/2019,4738,12.4
18/01/2019,4738,13.8
19/01/2019,4738,13.4
20/01/2019,4738,14.1
21/01/2019,4738,17
22/01/2019,4738,16.7
23/01/2019,4738,17.5
24/01/2019,4738,17.8
25/01/2019,4738,17.5
26/01/2019,4738,19.7
27/01/2019,4738,17.7
28/01/2019,4738,11.9
29/01/2019,4738,14.3
30/01/2019,4738,17.8
31/01/2019,4738,15.5
01/02/2019,4738,14.7
02/02/2019,4738,16.7
03/02/2019,4738,18.4
04/02/2019,4738,19.7
05/02/2019,4738,19.4
06/02/2019,4738,17.3
07/02/2019,4738,16.3
08/02/2019,4738,15.6
09/02/2019,4738,13.8
10/02/2019,4738,11.4
11/02/2019,4738,14.3
12/02/2019,4738,15.8
13/02/2019,4738,18
14/02/2019,4738,14.6
15/02/2019,4738,11.7
16/02/2019,4738,10.6
17/02/2019,4738,14.4
18/02/2019,4738,13.1
19/02/2019,4738,13.4
20/02/2019,4738,14.6
21/02/2019,4738,15.6
22/02/2019,4738,16.1
23/02/2019,4738,16.5
24/02/2019,4738,18
25/02/2019,4738,21
26/02/2019,4738,18
27/02/2019,4738,13.4
28/02/2019,4738,11.2
01/03/2019,4738,13.2
02/03/2019,4738,11.7
03/03/2019,4738,14
04/03/2019,4738,14.3
05/03/2019,4738,17.5
06/03/2019,4738,17.4
07/03/2019,4738,-
08/03/2019,4738,17.8
09/03/2019,4738,19
10/03/2019,4738,16.5
11/03/2019,4738,17.3
12/03/2019,4738,22.6
13/03/2019,4738,21.6
14/03/2019,4738,13.9
15/03/2019,4738,16.4
16/03/2019,4738,13
17/03/2019,4738,15.5
18/03/2019,4738,17.9
19/03/2019,4738,21.2
20/03/2019,4738,23.1
21/03/2019,4738,21.7
22/03/2019,4738,20.6
23/03/2019,4738,20.5
24/03/2019,4738,19.6
25/03/2019,4738,12.6
26/03/2019,4738,15.6
27/03/2019,4738,16.8
28/03/2019,4738,17.8
29/03/2019,4738,17.2
30/03/2019,4738,17
31/03/2019,4738,11
01/04/2019,4738,11.6
02/04/2019,4738,15.6
03/04/2019,4738,19.1
04/04/2019,4738,21.3
05/04/2019,4738,19.3
06/04/2019,4738,20
07/04/2019,4738,24.5
08/04/2019,4738,24.3
09/04/2019,4738,23.8
10/04/2019,4738,18.8
11/04/2019,4738,19.7
12/04/2019,4738,24.7
13/04/2019,4738,27.7
14/04/2019,4738,23.4
15/04/2019,4738,16.6
16/04/2019,4738,18.1
17/04/2019,4738,18.4
18/04/2019,4738,18.8
19/04/2019,4738,16.2
20/04/2019,4738,16.7
21/04/2019,4738,13.7
22/04/2019,4738,15.1
23/04/2019,4738,19.4
24/04/2019,4738,24.5
25/04/2019,4738,26.5
26/04/2019,4738,27.3
27/04/2019,4738,26.5
28/04/2019,4738,27.8
29/04/2019,4738,29.7
30/04/2019,4738,28.2
01/05/2019,4738,30.8
02/05/2019,4738,29.4
03/05/2019,4738,25.4
04/05/2019,4738,23.6
05/05/2019,4738,32
06/05/2019,4738,33.1
07/05/2019,4738,22.2
08/05/2019,4738,21.6
09/05/2019,4738,21.7
10/05/2019,4738,22.3
11/05/2019,4738,27.8
12/05/2019,4738,32
13/05/2019,4738,34.1
14/05/2019,4738,35.9
15/05/2019,4738,40.7
16/05/2019,4738,34.7
17/05/2019,4738,36.2
18/05/2019,4738,27.6
19/05/2019,4738,27.5
20/05/2019,4738,30.9
21/05/2019,4738,34
22/05/2019,4738,36.7
23/05/2019,4738,39.6
24/05/2019,4738,39.7
25/05/2019,4738,30.1
26/05/2019,4738,29
27/05/2019,4738,32
28/05/2019,4738,32.5
29/05/2019,4738,38.1
30/05/2019,4738,40.6
31/05/2019,4738,39.6
01/06/2019,4738,34
02/06/2019,4738,34.5
03/06/2019,4738,34.9
04/06/2019,4738,35.9
05/06/2019,4738,36.5
06/06/2019,4738,33.5
07/06/2019,4738,33.9
08/06/2019,4738,31.1
09/06/2019,4738,29.9
10/06/2019,4738,32
11/06/2019,4738,34
12/06/2019,4738,31.6
13/06/2019,4738,28.7
14/06/2019,4738,29.8
15/06/2019,4738,30.5
16/06/2019,4738,31.7
17/06/2019,4738,29.3
18/06/2019,4738,29.9
19/06/2019,4738,30
20/06/2019,4738,30.7
21/06/2019,4738,31
22/06/2019,4738,31.1
23/06/2019,4738,33.1
24/06/2019,4738,35.3
25/06/2019,4738,36.8
26/06/2019,4738,35.9
27/06/2019,4738,33.1
28/06/2019,4738,30.9
29/06/2019,4738,31.3
30/06/2019,4738,32.6
01/07/2019,4738,33.7
02/07/2019,4738,32.8
03/07/2019,4738,33.3
04/07/2019,4738,33.3
05/07/2019,4738,33.6
06/07/2019,4738,33.1
07/07/2019,4738,33.7
08/07/2019,4738,32.7
09/07/2019,4738,34.1
10/07/2019,4738,34.2
11/07/2019,4738,34.4
12/07/2019,4738,34.7
13/07/2019,4738,30.7
14/07/2019,4738,32.9
15/07/2019,4738,30.6
16/07/2019,4738,32.9
17/07/2019,4738,38.2
18/07/2019,4738,31.3
19/07/2019,4738,31.6
20/07/2019,4738,32.1
21/07/2019,4738,31.5
22/07/2019,4738,33.9
23/07/2019,4738,34.8
24/07/2019,4738,34.1
25/07/2019,4738,33.5
26/07/2019,4738,33.5
27/07/2019,4738,34.2
28/07/2019,4738,33.1
29/07/2019,4738,33.9
30/07/2019,4738,35.3
31/07/2019,4738,36.7
01/08/2019,4738,33.8
02/08/2019,4738,31.7
03/08/2019,4738,31.5
04/08/2019,4738,33.8
05/08/2019,4738,34.1
06/08/2019,4738,32.6
07/08/2019,4738,32.5
08/08/2019,4738,33.4
09/08/2019,4738,32.9
10/08/2019,4738,31.7
11/08/2019,4738,32.5
12/08/2019,4738,33.6
13/08/2019,4738,34.7
14/08/2019,4738,34.2
15/08/2019,4738,32.8
16/08/2019,4738,36.3
17/08/2019,4738,31.8
18/08/2019,4738,32.2
19/08/2019,4738,33.1
20/08/2019,4738,32.2
21/08/2019,4738,33.7
22/08/2019,4738,35.1
23/08/2019,4738,36.2
24/08/2019,4738,36
25/08/2019,4738,34.2
26/08/2019,4738,34.8
27/08/2019,4738,34.8
28/08/2019,4738,33.8
29/08/2019,4738,34
30/08/2019,4738,35.3
31/08/2019,4738,34.2
01/09/2019,4738,35
02/09/2019,4738,34.6
03/09/2019,4738,32.9
04/09/2019,4738,31.8
05/09/2019,4738,31.3
06/09/2019,4738,31.7
07/09/2019,4738,30.5
08/09/2019,4738,31.6
09/09/2019,4738,32.2
10/09/2019,4738,32.1
11/09/2019,4738,31.8
12/09/2019,4738,30.9
13/09/2019,4738,31.9
14/09/2019,4738,32.1
15/09/2019,4738,29.8
16/09/2019,4738,31
17/09/2019,4738,33
18/09/2019,4738,37.6
19/09/2019,4738,36.6
20/09/2019,4738,33.2
21/09/2019,4738,30.3
22/09/2019,4738,31.9
23/09/2019,4738,31.3
24/09/2019,4738,32
25/09/2019,4738,31.4
26/09/2019,4738,32.6
27/09/2019,4738,34.9
28/09/2019,4738,30.6
29/09/2019,4738,30.7
30/09/2019,4738,32.6
01/10/2019,4738,31.3
02/10/2019,4738,30.5
03/10/2019,4738,29.2
04/10/2019,4738,30.7
05/10/2019,4738,31.5
06/10/2019,4738,29.7
07/10/2019,4738,29.7
08/10/2019,4738,33.4
09/10/2019,4738,31.8
10/10/2019,4738,32.3
11/10/2019,4738,31.1
12/10/2019,4738,30.9
13/10/2019,4738,36.6
14/10/2019,4738,37.1
15/10/2019,4738,35.7
16/10/2019,4738,34.8
17/10/2019,4738,31
18/10/2019,4738,28.9
19/10/2019,4738,28.1
20/10/2019,4738,27.3
21/10/2019,4738,28.3
22/10/2019,4738,30.2
23/10/2019,4738,29.3
24/10/2019,4738,26.9
25/10/2019,4738,27.6
26/10/2019,4738,28.1
27/10/2019,4738,28
28/10/2019,4738,25.7
29/10/2019,4738,23.4
30/10/2019,4738,25
31/10/2019,4738,26.6
01/11/2019,4738,25.4
02/11/2019,4738,24
03/11/2019,4738,26.7
04/11/2019,4738,28.3
05/11/2019,4738,29.5
06/11/2019,4738,30.4
07/11/2019,4738,29.3
08/11/2019,4738,29.7
09/11/2019,4738,30.4
10/11/2019,4738,29.8
11/11/2019,4738,29.2
