date,Air_quality_Code, pm25, pm10, no2, so2
4/7/2019,3,66,86,9, 
4/8/2019,3,104,71,5, 
4/9/2019,3,75,25,5, 
4/10/2019,3,18,27,8, 
4/11/2019,3,20,26,5, 
4/12/2019,3,33,42,4, 
4/13/2019,3,44,138,4, 
4/14/2019,3,97,40,8, 
4/15/2019,3,59,24,7, 
4/16/2019,3,39,18,4, 
4/17/2019,3,23,20,4, 
4/18/2019,3,29,24,4, 
4/19/2019,3,43,18,1, 
4/20/2019,3,25,15,2, 
4/21/2019,3,18,17,3, 
4/22/2019,3,32,21,7, 
4/23/2019,3,38,36,10, 
4/24/2019,3,50,40,10, 
4/25/2019,3,57,36,5, 
4/26/2019,3,54,36,6, 
4/27/2019,3,54,48,9, 
4/28/2019,3,66,68,8, 
4/29/2019,3,73,75,12, 
4/30/2019,3,94,79,11, 
5/1/2019,3,83,83,9, 
5/2/2019,3,84,38,4, 
5/3/2019,3,53,19,2, 
5/4/2019,3,24,44,8, 
5/5/2019,3,57, , , 
5/6/2019,3, ,51,3, 
5/7/2019,3,44,28,4, 
5/8/2019,3,28,18,3, 
5/9/2019,3,21,17,4, 
5/10/2019,3,20,22,4, 
5/11/2019,3,30,56,11, 
5/12/2019,3,49,51,9, 
5/13/2019,3,43,54,10, 
5/14/2019,3,44,43,10, 
5/15/2019,3,44,53,12, 
5/16/2019,3,64,48,4, 
5/17/2019,3,47,51,4, 
5/18/2019,3,57,31,4, 
5/19/2019,3,31,35,5, 
5/20/2019,3,47,51,8, 
5/21/2019,3,68,85,13, 
5/22/2019,3,77,95,10, 
5/23/2019,3,70,65,5, 
5/24/2019,3,75,32,2, 
5/25/2019,3,48,30,4, 
5/26/2019,3,56,27,5, 
5/27/2019,3,39,37,4, 
5/28/2019,3,61,45,5, 
5/29/2019,3,108,58,6, 
5/30/2019,3,86,55,3, 
5/31/2019,3,110,53,3, 
6/1/2019,3,122,37,3, 
6/2/2019,3,76,49,6, 
6/3/2019,3,71,71,7, 
6/4/2019,3,74,57,6, 
6/5/2019,3,71,50,4, 
6/6/2019,3,62,36,2, 
6/7/2019,3,53,24,2, 
6/8/2019,3,53,28,2, 
6/9/2019,3,60,53,7, 
6/10/2019,3,68,61,7, 
6/11/2019,3,68,46,3, 
6/12/2019,3,80,29,2, 
6/13/2019,3,58,31,2, 
6/14/2019,3,60,29,2, 
6/15/2019,3,60,49,7, 
6/16/2019,3,68,47,5, 
6/17/2019,3,70,39,4, 
6/18/2019,3,68,54,5, 
6/19/2019,3,67,48,5, 
6/20/2019,3,65,33,4, 
6/21/2019,3,66,30,2, 
6/22/2019,3,62,40,3, 
6/23/2019,3,66,41,5, 
6/24/2019,3,79,37,4, 
6/25/2019,3,66,39,5, 
6/26/2019,3,58,49,6, 
6/27/2019,3,61,42,4, 
6/28/2019,3,67,35,1, 
6/29/2019,3,67,39,3, 
6/30/2019,3,64,40,4, 
7/1/2019,3,64,36,6, 
7/2/2019,3,37,34,5, 
7/3/2019,3,47,33,5, 
7/4/2019,3,46,26,4, 
7/5/2019,3,48,33,3, 
7/6/2019,3,64,47,2, 
7/7/2019,3,73,44,2, 
7/8/2019,3,73,38,2, 
7/9/2019,3,66,47,5, 
7/10/2019,3,73,42,3, 
7/11/2019,3,76,46,4, 
7/12/2019,3,68,23,1, 
7/13/2019,3,36,33,3, 
7/14/2019,3,44,30,3, 
7/15/2019,3,44,32,6, 
7/16/2019,3,45,88,5, 
7/17/2019,3,75,47,3, 
7/18/2019,3,57,26,1, 
7/19/2019,3,51,24,2, 
7/20/2019,3,52,28,2, 
7/21/2019,3,52,35,2, 
7/22/2019,3,64,37,3, 
7/23/2019,3,66,39,6, 
7/24/2019,3,58,38,4, 
7/25/2019,3,64,36, , 
7/26/2019,3,71,33, , 
7/27/2019,3,67,33, , 
7/28/2019,3,60,28, , 
7/29/2019,3,58,43,3, 
7/30/2019,3,59,38,4, 
7/31/2019,3,56,31,3, 
8/1/2019,3,57,28,1, 
8/2/2019,3,60,35,3, 
8/3/2019,3,77,42,3, 
8/4/2019,3,75,36,1, 
8/5/2019,3,61,35,1, 
8/6/2019,3,58,41,2, 
8/7/2019,3,64,42,5, 
8/8/2019,3,67,37,2, 
8/9/2019,3,64,23, , 
8/10/2019,3,47,33,2, 
8/11/2019,3,55,32,7, 
8/12/2019,3,48,44,7, 
8/13/2019,3,54,36,4, 
8/14/2019,3,60,34,5, 
8/15/2019,3,53,42,4, 
8/16/2019,3,56,25,2, 
8/17/2019,3,59,30,1, 
8/18/2019,3,62,29,2, 
8/19/2019,3,44,35,4, 
8/20/2019,3,55,31,4, 
8/21/2019,3,53,31,3, 
8/22/2019,3,53,33,2, 
8/23/2019,3,61,30,1, 
8/24/2019,3,63,34,3, 
8/25/2019,3,61,38,6, 
8/26/2019,3,56,35,7, 
8/27/2019,3,60, ,3, 
8/28/2019,3, ,49,3, 
8/29/2019,3,80,38,1, 
8/30/2019,3,75, , , 
8/31/2019,3, ,36,3, 
9/1/2019,3,54,32,3, 
9/2/2019,3,49,34,4, 
9/3/2019,3,53,32,3, 
9/4/2019,3,52,35,3, 
9/5/2019,3,59,43,6, 
9/6/2019,3,75, , , 
9/7/2019,3, ,39,2, 
9/8/2019,3,66,34,2, 
9/9/2019,3,57,34,2, 
9/10/2019,3,58,38,3, 
9/11/2019,3,64,32,2, 
9/12/2019,3,54,37,3, 
9/13/2019,3,64,35,1, 
9/14/2019,3,63,39,4, 
9/15/2019,3,63,40,4, 
9/16/2019,3,74,40,6, 
9/17/2019,3, ,33,5, 
9/18/2019,3, ,39,3, 
9/19/2019,3, ,32,2, 
9/20/2019,3, ,25,1, 
9/21/2019,3, ,43,5, 
9/22/2019,3, ,39,6, 
9/23/2019,3,49,31,4, 
9/24/2019,3,44,24,5, 
9/25/2019,3,34,39,7, 
9/26/2019,3,42,44,6, 
9/27/2019,3,49,27,2, 
9/28/2019,3,46,28,2, 
9/29/2019,3,50,26,1, 
9/30/2019,3,53,24, , 
10/1/2019,3,53,33,4, 
10/2/2019,3,57,34,5, 
10/3/2019,3,53,39,5, 
10/4/2019,3,51,33,3, 
10/5/2019,3,52,32,5, 
10/6/2019,3,51,26,7, 
10/7/2019,3,45, , , 
10/12/2019,3, ,44,4, 
10/13/2019,3,64,44,2, 
10/14/2019,3,60,90,4, 
10/15/2019,3,68,43,3, 
10/16/2019,3,67,46,5, 
10/17/2019,3,73,37,3, 
10/18/2019,3,62,30,2, 
10/19/2019,3,54,33,4, 
10/20/2019,3,55,34,4, 
10/21/2019,3,57,49,9, 
10/22/2019,3,67,37,7, 
10/23/2019,3,62,22,4, 
10/24/2019,3,37,40,5, 
10/25/2019,3,58,40,3, 
10/26/2019,3,53,30,9, 
10/27/2019,3,65,37,10, 
10/28/2019,3,70,34,9, 
10/29/2019,3,60,32,8, 
10/30/2019,3,62,38,8, 
10/31/2019,3,71,38,8, 
11/1/2019,3,78,23,3, 
11/2/2019,3,48,33,9, 
11/3/2019,3,47,46,12, 
11/4/2019,3,57,56,10, 
11/5/2019,3,66,63,8, 
11/6/2019,3,86,81,13, 
11/7/2019,3,98,66,8, 
11/8/2019,3,85,59,4, 
11/9/2019,3,95,63,8, 
11/10/2019,3,87,65,5, 
11/11/2019,3,62,51,4, 
11/12/2019,3,69,88,6, 
11/13/2019,3,99,66,6, 
11/14/2019,3,80,49,4, 
11/15/2019,3,65,30,5, 
11/16/2019,3,43,29,6, 
11/17/2019,3,65, , , 
11/22/2019,3, ,37,7, 
11/23/2019,3,68,53,11, 
11/24/2019,3,92,59,9, 
11/25/2019,3,72,65,11, 
11/26/2019,3,63,66,11, 
11/27/2019,3,62,64,10, 
11/28/2019,3,63,46,7, 
11/29/2019,3,53,35,6, 
11/30/2019,3,53,21,10, 
12/1/2019,3,44,6,7, 
12/2/2019,3,25, ,12, 
12/3/2019,3,37,24,11, 
12/4/2019,3,45,27,7, 
12/5/2019,3,46,14,4, 
12/6/2019,3,29,20,8, 
12/7/2019,3,47,20,6, 
12/8/2019,3,43,23,6, 
12/9/2019,3,46,22,8, 
12/10/2019,3,44,35,11, 
12/11/2019,3,48,96,7, 
12/12/2019,3,63,171,4, 
12/13/2019,3,119,102,3, 
12/14/2019,3,106,37,8, 
12/15/2019,3,35,46,15, 
12/16/2019,3,63,54,13, 
12/17/2019,3,84,37,13, 
12/18/2019,3,68,41,10, 
12/19/2019,3,56,34,6, 
12/20/2019,3,46,28,5, 
12/21/2019,3,46,56,17, 
12/22/2019,3,90,41,2, 
12/23/2019,3,52,85,5, 
12/24/2019,3,72,319,1, 
12/25/2019,3,114,112,1, 
12/26/2019,3,80,21,2, 
12/27/2019,3,18,17,10, 
12/28/2019,3,31,26,14, 
12/29/2019,3,49, , , 
12/30/2019,3,,,,
12/31/2019,3,,,,
