date,Air_quality_Code, pm25, pm10, no2, so2
12/24/2017,5,53,17,23,1
12/25/2017,5,42,20,39,2
12/26/2017,5,74,25,35,1
12/27/2017,5,58,45,42,2
12/28/2017,5,73,60,38,2
12/29/2017,5,97,42,17,1
12/30/2017,5,81, , , 
12/31/2017,5, ,17,10, 
1/1/2018,5,37,20,8, 
1/2/2018,5,34,30,22,2
1/3/2018,5,57,39,28,2
1/4/2018,5,68,41,11, 
1/5/2018,5,47,22,17,1
1/6/2018,5,52,51,36,6
1/7/2018,5,92,41,43,6
1/8/2018,5,111,20,28,1
1/9/2018,5,56,35,37,1
1/10/2018,5,105,43,39,2
1/11/2018,5,95,70,32, 
1/12/2018,5,105,61,17,1
1/13/2018,5,105,40,16, 
1/14/2018,5,67,28,16, 
1/15/2018,5,52,19,22, 
1/16/2018,5,61,14,31, 
1/17/2018,5,56,39,11, 
1/18/2018,5,59,24,4, 
1/19/2018,5,46,16,14, 
1/20/2018,5,46,24,37,1
1/21/2018,5,65,113,32,2
1/22/2018,5,113,44,8, 
1/23/2018,5,52,14,23, 
1/24/2018,5,46,14,23, 
1/25/2018,5,48,10,7, 
1/26/2018,5,29,9,7, 
1/27/2018,5,30,16,16, 
1/28/2018,5,44,18,25,1
1/29/2018,5,74,24,36,1
1/30/2018,5,91,19,35,1
1/31/2018,5,79,31,39,6
2/1/2018,5,97,29,35,5
2/2/2018,5,77,42,32,4
2/3/2018,5,87,49,37,1
2/4/2018,5,86,49,45,3
2/5/2018,5,103,52,44,2
2/6/2018,5,92,63,53,7
2/7/2018,5,130,66,41,5
2/8/2018,5,108,72,29,5
2/9/2018,5,125,59,27,2
2/10/2018,5,116,76,27,2
2/11/2018,5,107,21,18, 
2/12/2018,5,45,12,11, 
2/13/2018,5,34,19,20,1
2/14/2018,5,53,24,35,2
2/15/2018,5,74,88,18,2
2/16/2018,5,115,24,6, 
2/17/2018,5,50,36,5, 
2/18/2018,5,66,22,23, 
2/19/2018,5,56,27,35,2
2/20/2018,5,75,27,23,2
2/21/2018,5,70,16,20, 
2/22/2018,5,53,34,25,1
2/23/2018,5,76,35,16,2
2/24/2018,5,79,28,20,1
2/25/2018,5,59,35,25, 
2/26/2018,5,64,27,19, 
2/27/2018,5,57,24,33,3
2/28/2018,5,60,31,37,2
3/1/2018,5,77,29,28,3
3/2/2018,5,71,58,25,4
3/3/2018,5,92,62,45,2
3/4/2018,5,100,68,38,2
3/5/2018,5,97,92,24,3
3/6/2018,5,115,39,28,2
3/7/2018,5,69,165,20,1
3/8/2018,5,111,38,5, 
3/9/2018,5,54,18,8, 
3/10/2018,5,34,22,20, 
3/11/2018,5,49,25,24,1
3/12/2018,5,62,29,28,1
3/13/2018,5,68,36,16, 
3/14/2018,5,61,27,20, 
3/15/2018,5,55,24,7, 
3/16/2018,5,49,16,14, 
3/17/2018,5,41,40,46,2
3/18/2018,5,63,79,38,1
3/19/2018,5,99,75,13, 
3/20/2018,5,98,79,36,4
3/21/2018,5,101,70,50,5
3/22/2018,5,103,83,30,1
3/23/2018,5,101,167,6, 
3/24/2018,5,129,76,16,1
3/25/2018,5,73,74,36,4
3/26/2018,5,96,89,34,5
3/27/2018,5,105,83,43,1
3/28/2018,5,106,50,9,1
3/29/2018,5,74,32,5, 
3/30/2018,5,50,25,7, 
3/31/2018,5,53,42,31,3
4/1/2018,5,77,39,23,2
4/2/2018,5,66,19,13,1
4/3/2018,5,49,33,26,5
4/4/2018,5,68,37,37,7
4/5/2018,5,74,41,23,7
4/6/2018,5,75,33,16,3
4/7/2018,5,79,31,9, 
4/8/2018,5,58,23,13, 
4/9/2018,5,48,17,12, 
4/10/2018,5,42,19,18, 
4/11/2018,5,55,24,28,2
4/12/2018,5,54,25,20,3
4/13/2018,5,61,25,8, 
4/14/2018,5,59,30,15, 
4/15/2018,5,65,37,22,4
4/16/2018,5,74,51,34,4
