date, pm25, pm10, no2, so2,Air_quality_Code
7/19/2019,63, ,3, ,10
7/20/2019,58, ,3, ,10
7/21/2019,68, ,3, ,10
7/22/2019,72, ,3, ,10
7/23/2019,67, ,4, ,10
7/24/2019,52, ,5, ,10
7/25/2019,74, ,5, ,10
7/26/2019,80, ,2, ,10
7/27/2019,77, ,3, ,10
7/28/2019,71, ,3, ,10
7/29/2019,53, ,6,2,10
7/30/2019,61, ,11, ,10
7/31/2019,72, ,9, ,10
8/1/2019,78, ,2, ,10
8/2/2019,70, ,2, ,10
8/3/2019,64, ,3, ,10
8/4/2019,80, ,3, ,10
8/5/2019,83, ,3, ,10
8/6/2019,59, ,3, ,10
8/7/2019,62, ,3, ,10
8/8/2019,66, ,3, ,10
8/9/2019,49, ,2, ,10
8/10/2019,72, ,1, ,10
8/11/2019,68, ,2, ,10
8/12/2019, , ,5, ,10
8/13/2019, , ,5,1,10
8/14/2019, , ,4,1,10
8/15/2019, , ,7,2,10
8/16/2019, , ,3,1,10
8/17/2019, , ,2,1,10
8/18/2019, , ,3,1,10
8/19/2019, , ,3,1,10
8/20/2019, , ,4,1,10
8/21/2019, , ,11,1,10
8/22/2019, , ,21,1,10
8/23/2019, , ,14,1,10
8/24/2019, , ,7,1,10
8/25/2019, , ,8,1,10
8/26/2019, , ,9,1,10
8/27/2019, , ,9,1,10
8/28/2019, , ,5,1,10
8/29/2019, , ,3,1,10
8/30/2019, , ,3,1,10
8/31/2019, , ,6,1,10
9/1/2019, , ,12,1,10
9/2/2019,62, ,6,1,10
9/3/2019,68, ,4, ,10
9/4/2019,78, ,3, ,10
9/5/2019,68, ,3, ,10
9/6/2019,64, ,3, ,10
9/7/2019,65, ,3, ,10
9/8/2019,70, ,3, ,10
9/9/2019,73, ,4, ,10
9/10/2019,69, ,6, ,10
9/11/2019,89, ,3, ,10
9/12/2019,56, ,4, ,10
9/13/2019,59, ,3, ,10
9/14/2019,70, ,2, ,10
9/15/2019,68, ,2, ,10
9/16/2019,57, ,8,1,10
9/17/2019,52, ,18,3,10
9/18/2019,71, ,10,2,10
9/19/2019,78, , , ,10
9/20/2019,68, , , ,10
9/21/2019,64, ,12,2,10
9/22/2019,88, ,11,3,10
9/23/2019,48, ,12,2,10
9/24/2019,48, ,8,1,10
9/25/2019,57, ,10,1,10
9/26/2019,41, ,8, ,10
9/27/2019,64, ,8, ,10
9/28/2019,64, ,4, ,10
9/29/2019,68, ,6,1,10
9/30/2019,78, ,5, ,10
10/1/2019,91, ,3, ,10
10/2/2019,61, ,3, ,10
10/3/2019,57, ,8,1,10
10/4/2019,56, ,10,1,10
10/5/2019,70, ,8,1,10
10/6/2019,53, ,4, ,10
10/7/2019,55, , , ,10
10/12/2019, , ,7,3,10
10/13/2019,75, ,2,1,10
10/14/2019,64, ,2, ,10
10/15/2019,64, ,3, ,10
10/16/2019,60, ,4, ,10
10/17/2019,71, ,5, ,10
10/18/2019,73, ,5, ,10
10/19/2019,71, ,3, ,10
10/20/2019,70, ,4, ,10
10/21/2019,77, ,8,1,10
10/22/2019,70, ,7, ,10
10/23/2019,58, ,3, ,10
10/24/2019,59, , , ,10
10/26/2019, , ,3, ,10
10/27/2019,64, ,4, ,10
10/28/2019,62, ,4, ,10
10/29/2019,69, ,7,1,10
10/30/2019,45, ,9,2,10
10/31/2019,63, ,8,1,10
11/1/2019,62, ,3, ,10
11/2/2019,48, ,7,1,10
11/3/2019,65, ,5,2,10
11/4/2019,75, ,5,4,10
11/5/2019,82, ,7,4,10
11/6/2019,79, ,15, ,10
11/7/2019,79, , , ,10
11/8/2019,79, , , ,10
11/9/2019,68, , ,2,10
11/10/2019,56, , ,3,10
11/11/2019,50, , ,3,10
11/12/2019,65, , , ,10
11/13/2019,90, , ,1,10
11/14/2019,71, , ,2,10
11/15/2019,50, , ,2,10
11/16/2019,61, , ,3,10
11/17/2019,78, , , ,10
11/22/2019, , ,10,4,10
11/23/2019,103, ,10,3,10
11/24/2019,108, ,7,4,10
11/25/2019,91, ,5,5,10
11/26/2019,99, ,6, ,10
11/27/2019,71, ,6, ,10
11/28/2019,60, ,5, ,10
11/29/2019,65, ,8,1,10
11/30/2019,73, ,10, ,10
12/1/2019,97, ,7, ,10
12/2/2019,70, ,13, ,10
12/3/2019,58, ,8, ,10
12/4/2019,42, ,10, ,10
12/5/2019,55, ,7,1,10
12/6/2019,36, ,7,1,10
12/7/2019,56, ,8, ,10
12/8/2019,60, ,4, ,10
12/9/2019,31, ,5, ,10
12/10/2019,40, ,5,2,10
12/11/2019,55, ,5,1,10
12/12/2019,50, ,2, ,10
12/13/2019,87, ,2, ,10
12/14/2019,139, ,7,2,10
12/15/2019,61, ,12,2,10
12/16/2019,77, ,14,1,10
12/17/2019,79, ,14,1,10
12/18/2019,84, ,13,3,10
12/19/2019,76, ,6,2,10
12/20/2019,62, ,6,1,10
12/21/2019,54, ,16,2,10
12/22/2019,72, ,5, ,10
12/23/2019,65, , , ,10
12/25/2019, , ,2, ,10
12/26/2019,37, ,3, ,10
12/27/2019,31, ,3, ,10
12/28/2019,25, ,4, ,10
12/29/2019,25, , , ,10
